dates,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
2016-01-07,116.38,119.74,114.93,114.95,105.731602532,2489451,0.0,1.0
2016-01-08,115.48,117.44,113.5,116.62,107.26767714,2006267,0.0,1.0
2016-01-11,117.01,117.33,114.09,114.97,105.749998635,1408550,0.0,1.0
2016-01-12,115.51,116.06,114.5,115.55,106.283485625,1098024,0.0,1.0
2016-01-13,116.46,117.065,112.59,112.85,103.800011707,949576,0.0,1.0
2016-01-14,113.51,115.03,110.05,114.38,105.207313594,785469,0.0,1.0
2016-01-15,113.33,114.88,111.92,112.53,103.505674058,1093741,0.0,1.0
2016-01-19,113.66,115.87,109.87,110.38,101.528092975,1523527,0.0,1.0
2016-01-20,109.06,111.6,108.32,109.3,100.534703408,1654181,0.0,1.0
2016-01-21,109.73,110.58,108.315,110.0,101.178567016,944335,0.0,1.0
2016-01-22,111.88,112.949,110.19,111.95,102.972187068,745066,0.0,1.0
2016-01-25,111.32,114.63,110.0,110.12,101.288943635,703799,0.0,1.0
2016-01-26,110.42,111.4,107.3025,111.0,102.098372171,563603,0.0,1.0
2016-01-27,110.77,112.57,109.02,110.71,101.831628676,896948,0.0,1.0
2016-01-28,110.9,112.97,109.9,112.58,103.551664315,680420,0.0,1.0
2016-01-29,113.35,114.59,111.67,114.47,105.290096058,749928,0.0,1.0
2016-02-01,114.0,114.85,112.9,114.5,105.317690212,574170,0.0,1.0
2016-02-02,113.25,113.86,109.75,110.56,101.693657903,694826,0.0,1.0
2016-02-03,113.38,114.64,109.64,114.05,104.903777893,896326,0.0,1.0
2016-02-04,114.08,116.32,114.08,115.71,106.43065445,956336,0.0,1.0
2016-02-05,115.12,116.49,109.71,114.02,104.876183738,997061,0.0,1.0
2016-02-08,113.3,113.3,110.46,111.16,102.245540996,1200452,0.0,1.0
2016-02-09,111.17,112.108,109.64,110.65,101.776440367,1725244,0.0,1.0
2016-02-10,106.73,112.1099,106.36,107.52,98.8974502326,1945964,0.0,1.0
2016-02-11,105.63,109.255,104.11,107.13,98.5387262223,1319536,0.0,1.0
2016-02-12,108.56,109.4275,107.07,107.84,99.1917878822,922402,0.0,1.0
2016-02-16,109.11,111.3,107.01,110.77,101.886816985,1185091,0.0,1.0
2016-02-17,110.83,112.11,107.9699,111.24,102.319125408,922004,0.0,1.0
2016-02-18,111.12,112.2,108.93,111.6,102.650255264,441403,0.0,1.0
2016-02-19,111.37,112.395,107.28,110.33,101.482102717,1244745,0.0,1.0
2016-02-22,111.36,113.23,111.01,113.04,103.974774687,681534,0.0,1.0
2016-02-23,112.37,112.8,111.35,111.89,102.916998759,411222,0.0,1.0
2016-02-24,110.77,112.49,109.82,111.56,102.613463058,447282,0.0,1.0
2016-02-25,111.6,112.99,110.75,112.88,103.827605862,559882,0.0,1.0
2016-02-26,113.34,114.18,111.01,112.75,103.708031192,460167,0.0,1.0
2016-02-29,113.04,115.36,111.65,113.32,104.23232013,971565,0.0,1.0
2016-03-01,114.27,115.57,112.65,115.51,106.246693419,694078,0.0,1.0
2016-03-02,115.35,117.09,115.2,116.78,107.414845965,1159689,0.0,1.0
2016-03-03,116.49,117.67,115.42,117.0,107.617203099,884727,0.0,1.0
2016-03-04,116.61,117.48,115.5701,117.19,107.791966079,692422,0.0,1.0
2016-03-07,116.05,117.48,115.99,116.95,107.571212841,898185,0.0,1.0
2016-03-08,116.5,117.37,115.4501,116.71,107.350459604,841579,0.0,1.0
2016-03-09,117.05,117.31,115.5,116.49,107.14810247,796520,0.0,1.0
2016-03-10,116.91,118.0,114.14,116.82,107.451638171,416820,0.0,1.0
2016-03-11,117.93,120.76,116.63,120.62,110.946897759,590200,0.0,1.0
2016-03-14,120.42,121.04,118.6,120.63,110.956095811,495103,0.0,1.0
2016-03-15,119.84,120.76,118.09,120.7,111.020482172,515925,0.0,1.0
2016-03-16,120.35,121.04,119.01,120.82,111.13085879,562061,0.0,1.0
2016-03-17,121.01,124.41,119.45,124.03,114.083433337,809321,0.0,1.0
2016-03-18,124.25,124.56,120.09,121.27,111.54477111,1607637,0.0,1.0
2016-03-21,120.86,121.84,119.14,121.45,111.710336038,1001334,0.0,1.0
2016-03-22,121.03,122.91,120.72,121.47,111.728732141,711414,0.0,1.0
2016-03-23,121.47,121.47,119.1,119.38,109.806339367,444186,0.0,1.0
2016-03-24,118.89,119.44,117.64,119.41,109.833933522,534102,0.0,1.0
2016-03-28,119.51,120.88,118.0,118.72,109.199267965,798518,0.0,1.0
2016-03-29,117.99,118.93,117.02,117.98,108.960118625,591035,0.48,1.0
2016-03-30,118.4,119.67,118.12,118.74,109.662014626,443154,0.0,1.0
2016-03-31,118.78,119.335,117.86,118.66,109.588130836,577994,0.0,1.0
2016-04-01,118.08,120.34,117.025,119.93,110.761035995,765063,0.0,1.0
2016-04-04,119.66,120.35,117.3788,117.65,108.655347993,514255,0.0,1.0
2016-04-05,116.4,116.435,113.25,114.07,105.349048411,1149975,0.0,1.0
2016-04-06,114.09,115.61,113.73,115.47,106.642014728,2036098,0.0,1.0
2016-04-07,114.74,115.265,113.34,113.54,104.859568305,702236,0.0,1.0
2016-04-08,114.88,115.0,112.59,113.41,104.739507147,689087,0.0,1.0
2016-04-11,114.11,115.95,114.11,114.64,105.875470412,553784,0.0,1.0
2016-04-12,114.99,115.99,114.75,115.79,106.937549886,775919,0.0,1.0
2016-04-13,115.81,118.01,115.1,117.99,108.969354099,621917,0.0,1.0
2016-04-14,118.16,119.68,117.17,117.72,108.719996309,358129,0.0,1.0
2016-04-15,117.5,118.8,115.9301,118.45,109.394185889,939335,0.0,1.0
2016-04-18,118.32,121.27,117.51,121.26,111.989353996,735929,0.0,1.0
2016-04-19,121.35,122.42,121.17,121.68,112.377243891,924704,0.0,1.0
2016-04-20,121.1,122.46,121.02,122.31,112.959078734,658832,0.0,1.0
2016-04-21,122.61,124.13,121.93,123.01,113.605561892,1055381,0.0,1.0
2016-04-22,123.48,124.74,122.58,123.79,114.32592884,695352,0.0,1.0
2016-04-25,123.2,123.995,122.17,123.3,113.873390629,459972,0.0,1.0
2016-04-26,123.96,124.46,123.16,124.4,114.889292736,532993,0.0,1.0
2016-04-27,124.59,124.99,123.13,124.69,115.157121473,462677,0.0,1.0
2016-04-28,123.54,124.62,122.68,124.15,114.658405893,910737,0.0,1.0
2016-04-29,123.8,125.1699,122.05,124.9,115.35106642,889670,0.0,1.0
2016-05-02,125.44,126.74,124.8,125.96,116.330026632,734675,0.0,1.0
2016-05-03,124.56,126.43,123.655,126.27,116.616326316,1304758,0.0,1.0
2016-05-04,125.39,126.78,124.97,126.56,116.884155053,1598249,0.0,1.0
2016-05-05,126.66,127.79,126.2,127.66,117.900057159,1917463,0.0,1.0
2016-05-06,127.36,127.36,121.24,121.56,112.266418207,3221640,0.0,1.0
2016-05-09,122.28,123.64,121.2,123.44,114.002687261,919806,0.0,1.0
2016-05-10,123.89,125.99,122.81,125.51,115.914430316,1991598,0.0,1.0
2016-05-11,125.7,125.94,124.07,124.21,114.713818735,594848,0.0,1.0
2016-05-12,124.44,124.57,122.01,123.89,114.418283577,475831,0.0,1.0
2016-05-13,123.91,126.27,122.75,122.97,113.568619998,715131,0.0,1.0
