dates,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
1999-11-03,55.0,55.25,54.38,55.0,15.6289198261,341400,0.0,1.0
1999-11-04,55.06,55.25,54.5,55.0,15.6289198261,429100,0.0,1.0
1999-11-05,55.25,55.38,54.56,54.69,15.5408295507,112100,0.0,1.0
1999-11-08,54.69,54.69,53.5,53.56,15.2197262888,244050,0.0,1.0
1999-11-09,53.75,53.94,52.25,53.75,15.2737171027,201100,0.0,1.0
1999-11-10,53.75,55.25,53.75,54.88,15.5948203646,292500,0.0,1.0
1999-11-11,54.94,56.0,52.0,52.56,14.9355641101,538350,0.0,1.0
1999-11-12,52.13,53.38,50.63,53.31,15.1486857441,843700,0.0,1.0
1999-11-15,53.31,54.06,53.0,53.88,15.310658186,235300,0.0,1.0
1999-11-16,54.0,54.13,52.5,53.5,15.2026765581,786350,0.0,1.0
1999-11-17,53.75,55.5,53.0,55.38,15.7369014539,295250,0.0,1.0
1999-11-18,55.19,57.63,55.19,57.13,16.2341852666,326500,0.0,1.0
1999-11-19,56.13,58.94,56.13,57.81,16.4274155481,409500,0.0,1.0
1999-11-22,57.63,57.94,56.34,56.5,16.055163094,261300,0.0,1.0
1999-11-23,56.38,56.56,55.31,55.75,15.84204146,200750,0.0,1.0
1999-11-24,55.19,55.38,54.0,54.25,15.5294630635,94950,0.4,1.0
1999-11-26,54.25,54.5,54.0,54.06,15.4750741606,38700,0.0,1.0
1999-11-29,53.81,53.81,52.0,53.25,15.2432056799,226850,0.0,1.0
1999-11-30,53.0,56.19,53.0,56.19,16.0848023878,308900,0.0,1.0
1999-12-01,55.88,55.94,54.25,55.38,15.8529339071,432650,0.0,1.0
1999-12-02,55.75,56.13,55.5,55.75,15.958849139,337750,0.0,1.0
1999-12-03,56.0,58.5,56.0,58.19,16.6573171551,381700,0.0,1.0
1999-12-06,57.81,58.0,55.25,57.31,16.4054106575,348950,0.0,1.0
1999-12-07,56.94,57.13,52.5,53.5,15.3147700258,1076800,0.0,1.0
1999-12-08,53.25,53.5,51.63,51.63,14.7794687183,1070600,0.0,1.0
1999-12-09,51.75,51.75,47.0,50.5,14.4559978748,1126050,0.0,1.0
1999-12-10,51.0,52.38,50.88,51.63,14.7794687183,467500,0.0,1.0
1999-12-13,51.5,51.56,49.88,50.63,14.4932113347,640600,0.0,1.0
1999-12-14,50.88,51.56,50.31,50.88,14.5647756806,495800,0.0,1.0
1999-12-15,50.94,51.0,50.5,50.69,14.5103867777,539200,0.0,1.0
1999-12-16,50.94,53.25,50.5,51.13,14.6363400265,529350,0.0,1.0
1999-12-17,51.19,51.69,50.06,50.25,14.3844335289,456750,0.0,1.0
1999-12-20,50.13,50.25,48.13,49.0,14.0266117993,321700,0.0,1.0
1999-12-21,48.88,50.75,48.06,49.63,14.206953951,470250,0.0,1.0
1999-12-22,49.63,49.88,49.44,49.88,14.2785182969,281900,0.0,1.0
1999-12-23,50.0,51.88,50.0,51.38,14.7079043724,211800,0.0,1.0
1999-12-27,51.63,52.38,51.19,52.13,14.9225974102,228550,0.0,1.0
1999-12-28,52.0,52.25,51.5,51.81,14.8309950474,161700,0.0,1.0
1999-12-29,52.0,52.75,51.75,52.56,15.0456880851,128600,0.0,1.0
1999-12-30,52.81,54.44,52.69,53.88,15.4235478316,281100,0.0,1.0
1999-12-31,53.75,54.31,53.44,54.06,15.4750741606,168650,0.0,1.0
2000-01-03,54.31,54.31,52.12,52.87,15.1344278741,168300,0.0,1.0
2000-01-04,53.63,55.0,53.38,53.56,15.3319454688,332250,0.0,1.0
2000-01-05,53.56,54.81,53.38,54.19,15.5122876205,306800,0.0,1.0
2000-01-06,53.0,53.0,52.0,52.5,15.0285126421,327050,0.0,1.0
2000-01-07,52.75,54.5,52.75,53.75,15.3863343717,472350,0.0,1.0
2000-01-10,54.0,54.25,53.0,53.13,15.2088547938,330450,0.0,1.0
2000-01-11,53.0,55.38,52.94,54.06,15.4750741606,258100,0.0,1.0
2000-01-12,54.31,54.5,53.5,53.5,15.3147700258,152850,0.0,1.0
2000-01-13,53.63,54.19,53.31,53.5,15.3147700258,138900,0.0,1.0
2000-01-14,53.5,54.0,53.25,53.25,15.2432056799,185150,0.0,1.0
2000-01-18,51.88,52.5,50.94,52.13,14.9225974102,217800,0.0,1.0
2000-01-19,51.75,51.94,50.19,50.5,14.4559978748,354800,0.0,1.0
2000-01-20,50.75,51.44,49.13,50.75,14.5275622207,370650,0.0,1.0
2000-01-21,51.25,52.19,50.31,52.19,14.9397728532,296400,0.0,1.0
2000-01-24,52.19,52.75,48.63,48.75,13.9550474534,338550,0.0,1.0
2000-01-25,49.13,49.31,46.5,47.75,13.6687900697,323400,0.0,1.0
2000-01-26,48.13,48.25,45.25,47.88,13.7060035296,519850,0.0,1.0
2000-01-27,48.0,50.38,48.0,50.0,14.312869183,672050,0.0,1.0
2000-01-28,50.13,50.94,49.5,50.06,14.330044626,328350,0.0,1.0
2000-01-31,50.13,50.25,48.75,50.25,14.3844335289,263300,0.0,1.0
2000-02-01,50.75,50.75,49.13,50.25,14.3844335289,489400,0.0,1.0
2000-02-02,50.5,50.56,49.25,50.0,14.312869183,389250,0.0,1.0
2000-02-03,50.63,50.81,49.44,49.94,14.29569374,333800,0.0,1.0
2000-02-04,51.13,51.75,50.13,51.75,14.8138196044,339750,0.0,1.0
2000-02-07,52.5,54.13,49.5,49.88,14.2785182969,594650,0.0,1.0
2000-02-08,49.63,50.0,49.0,49.44,14.1525650481,218800,0.0,1.0
2000-02-09,49.44,49.5,47.88,48.38,13.8491322214,238600,0.0,1.0
2000-02-10,48.31,48.5,47.13,47.31,13.5428368209,428750,0.0,1.0
2000-02-11,47.31,47.56,46.5,46.88,13.419746146,637050,0.0,1.0
2000-02-14,46.94,47.19,46.56,46.56,13.3281437832,453650,0.0,1.0
2000-02-15,46.38,46.5,44.75,45.19,12.9359711676,789350,0.0,1.0
2000-02-16,45.0,46.69,45.0,46.25,13.2394039943,349500,0.0,1.0
2000-02-17,46.0,46.56,45.88,46.31,13.2565794373,119400,0.0,1.0
2000-02-18,46.0,46.06,44.63,45.0,12.8815822647,421900,0.0,1.0
2000-02-22,45.0,46.5,45.0,45.94,13.1506642053,277900,0.0,1.0
2000-02-23,45.75,46.13,45.63,45.69,13.0790998594,186800,0.0,1.0
2000-02-24,45.88,46.0,45.19,45.94,13.2651671588,408950,0.4,1.0
2000-02-25,45.94,46.25,44.69,45.38,13.1034672544,369200,0.0,1.0
2000-02-28,45.38,46.0,44.81,44.88,12.9590923397,209050,0.0,1.0
2000-02-29,45.0,45.94,45.0,45.31,13.0832547663,182800,0.0,1.0
2000-03-01,45.19,45.19,43.56,43.81,12.6501300223,245900,0.0,1.0
2000-03-02,43.06,43.88,42.63,43.56,12.577942565,720750,0.0,1.0
2000-03-03,43.81,44.38,43.81,44.38,12.814717425,308550,0.0,1.0
2000-03-06,45.0,48.38,45.0,48.0,13.8599918072,631200,0.0,1.0
